Date,Price,Open,High,Low,Vol.,Change %
4/13/2018,102500.00,102000.00,103300.00,100000.00,706610.00,0.00
4/16/2018,104300.00,104000.00,106800.00,103500.00,859880.00,0.02
4/17/2018,104000.00,106000.00,106000.00,103500.00,657510.00,0.00
4/18/2018,100000.00,104000.00,105000.00,99100.00,1090000.00,-0.04
4/19/2018,93000.00,100000.00,100000.00,93000.00,2130000.00,-0.07
4/20/2018,96200.00,90500.00,96200.00,86800.00,2400000.00,0.03
4/23/2018,95000.00,96200.00,98000.00,94000.00,1490000.00,-0.01
4/24/2018,95800.00,95000.00,96000.00,89000.00,1410000.00,0.01
4/26/2018,89200.00,95000.00,95000.00,89100.00,1450000.00,-0.07
4/27/2018,91800.00,87300.00,93000.00,87000.00,747000.00,0.03
5/2/2018,93400.00,92500.00,93700.00,91800.00,896400.00,0.02
5/3/2018,92000.00,93400.00,93500.00,91500.00,1150000.00,-0.02
5/4/2018,91500.00,92000.00,93900.00,90600.00,390810.00,-0.01
5/7/2018,96500.00,91500.00,97000.00,91000.00,687860.00,0.05
5/8/2018,97000.00,96500.00,98500.00,93100.00,877860.00,0.01
5/9/2018,95000.00,97000.00,98000.00,94500.00,931950.00,-0.02
5/10/2018,94000.00,95000.00,96500.00,92000.00,623530.00,-0.01
5/11/2018,93900.00,94000.00,94800.00,92500.00,318610.00,0.00
5/14/2018,98000.00,94500.00,98500.00,93500.00,722620.00,0.04
5/15/2018,96200.00,99000.00,99400.00,96000.00,738890.00,-0.02
5/16/2018,92900.00,96200.00,96200.00,92600.00,461650.00,-0.03
5/17/2018,87000.00,92700.00,93900.00,87000.00,1140000.00,-0.06
5/18/2018,92500.00,88000.00,92500.00,87500.00,885640.00,0.06
5/21/2018,89000.00,92500.00,93500.00,89000.00,495850.00,-0.04
5/22/2018,85000.00,88000.00,89900.00,82800.00,1130000.00,-0.04
5/23/2018,85000.00,83200.00,85200.00,83000.00,1420000.00,0.00
5/24/2018,84500.00,85000.00,85300.00,83000.00,1050000.00,-0.01
5/25/2018,83500.00,84000.00,84500.00,82500.00,776710.00,-0.01
5/28/2018,80000.00,81500.00,82500.00,77700.00,1570000.00,-0.04
5/29/2018,80000.00,78000.00,82500.00,75500.00,1170000.00,0.00
5/30/2018,80000.00,80000.00,81500.00,77200.00,1340000.00,0.00
5/31/2018,81000.00,79000.00,84500.00,79000.00,1460000.00,0.01
6/1/2018,83900.00,82000.00,83900.00,81000.00,1030000.00,0.04
6/4/2018,84200.00,84900.00,84900.00,83600.00,1030000.00,0.00
6/5/2018,85400.00,84200.00,86800.00,84100.00,2040000.00,0.01
6/6/2018,85500.00,85400.00,85500.00,84500.00,1170000.00,0.00
6/7/2018,87300.00,86400.00,89400.00,86000.00,1150000.00,0.02
6/8/2018,86000.00,87300.00,87800.00,85600.00,672840.00,-0.01
6/11/2018,85000.00,86000.00,86700.00,85000.00,881240.00,-0.01
6/12/2018,82400.00,84000.00,84000.00,79500.00,1390000.00,-0.03
6/13/2018,83500.00,83000.00,83600.00,82400.00,665420.00,0.01
6/14/2018,84500.00,84500.00,85300.00,83100.00,754200.00,0.01
6/15/2018,85000.00,83900.00,85000.00,83100.00,1130000.00,0.01
6/18/2018,84000.00,84000.00,85000.00,81500.00,825840.00,-0.01
6/19/2018,80000.00,82000.00,82000.00,79000.00,1500000.00,-0.05
6/20/2018,81000.00,80000.00,81900.00,78000.00,986430.00,0.01
6/21/2018,81000.00,81000.00,81400.00,79700.00,609310.00,0.00
6/22/2018,81000.00,81000.00,81000.00,79100.00,606920.00,0.00
6/25/2018,83000.00,83500.00,83500.00,81500.00,458160.00,0.02
6/26/2018,82500.00,82500.00,82500.00,80900.00,258540.00,-0.01
6/27/2018,81000.00,82500.00,83000.00,80000.00,418190.00,-0.02
6/28/2018,79000.00,80000.00,80900.00,77000.00,810880.00,-0.02
6/29/2018,79000.00,77200.00,79500.00,77200.00,683730.00,0.00
7/2/2018,76000.00,77400.00,78900.00,73500.00,1500000.00,-0.04
7/3/2018,74000.00,76000.00,76500.00,72100.00,1220000.00,-0.03
7/4/2018,74100.00,73000.00,74600.00,71000.00,967410.00,0.00
7/5/2018,73900.00,73200.00,74100.00,71800.00,1270000.00,0.00
7/6/2018,74000.00,71800.00,74100.00,71100.00,1490000.00,0.00
7/9/2018,74200.00,74000.00,76000.00,73100.00,414980.00,0.00
7/10/2018,74200.00,74000.00,74900.00,73900.00,495930.00,0.00
7/11/2018,74000.00,74000.00,74200.00,72600.00,962210.00,0.00
7/12/2018,74000.00,72700.00,74000.00,72600.00,521530.00,0.00
7/13/2018,74900.00,74000.00,75400.00,73500.00,453210.00,0.01
7/16/2018,74200.00,74500.00,75200.00,73900.00,1010000.00,-0.01
7/17/2018,74500.00,73300.00,74500.00,73300.00,549360.00,0.00
7/18/2018,76000.00,74500.00,77000.00,74200.00,1230000.00,0.02
7/19/2018,79100.00,77000.00,80500.00,76800.00,761010.00,0.04
7/20/2018,79100.00,79600.00,80000.00,78100.00,766990.00,0.00
7/23/2018,79100.00,79000.00,81200.00,78600.00,1160000.00,0.00
7/24/2018,80500.00,79100.00,81200.00,78200.00,1010000.00,0.02
7/25/2018,81000.00,80500.00,84000.00,79900.00,935280.00,0.01
7/26/2018,81000.00,81900.00,82100.00,80000.00,433810.00,0.00
7/27/2018,81300.00,80800.00,81500.00,79900.00,525860.00,0.00
7/30/2018,81400.00,81800.00,81800.00,80000.00,515970.00,0.00
7/31/2018,84200.00,81000.00,84600.00,81000.00,910850.00,0.03
8/1/2018,84200.00,84500.00,84500.00,82700.00,299790.00,0.00
8/2/2018,84200.00,84200.00,84800.00,83400.00,491440.00,0.00
8/3/2018,85000.00,85100.00,85200.00,84200.00,478550.00,0.01
8/6/2018,87400.00,85000.00,88400.00,84500.00,636030.00,0.03
8/7/2018,90000.00,87400.00,90600.00,87000.00,675440.00,0.03
8/8/2018,90000.00,90000.00,90000.00,88500.00,405530.00,0.00
8/9/2018,89900.00,90000.00,90900.00,88900.00,333290.00,0.00
8/10/2018,89000.00,88700.00,89500.00,87800.00,886180.00,-0.01
8/13/2018,90900.00,88300.00,91800.00,87900.00,744800.00,0.02
8/14/2018,93500.00,90900.00,93500.00,89900.00,597970.00,0.03
8/15/2018,91500.00,93500.00,93800.00,91500.00,322230.00,-0.02
8/16/2018,90000.00,90100.00,91100.00,88600.00,519730.00,-0.02
8/17/2018,89600.00,90800.00,91300.00,89500.00,356510.00,0.00
8/20/2018,89900.00,90500.00,90500.00,89300.00,256130.00,0.00
8/21/2018,90300.00,90800.00,91800.00,90000.00,292260.00,0.00
8/22/2018,92000.00,90800.00,92300.00,90500.00,361550.00,0.02
8/23/2018,91200.00,92800.00,92900.00,91200.00,269120.00,-0.01
8/24/2018,90600.00,91200.00,92000.00,90600.00,466910.00,-0.01
8/27/2018,91200.00,90600.00,91800.00,90500.00,317350.00,0.01
8/28/2018,91400.00,92000.00,92000.00,91000.00,315060.00,0.00
8/29/2018,91000.00,92000.00,93200.00,91000.00,760740.00,0.00
8/30/2018,97000.00,92000.00,97000.00,91500.00,743980.00,0.07
8/31/2018,95000.00,95600.00,97200.00,94800.00,749680.00,-0.02
9/4/2018,94000.00,95000.00,96300.00,94000.00,822140.00,-0.01
9/5/2018,93000.00,93700.00,94600.00,92600.00,541780.00,-0.01
9/6/2018,94800.00,93000.00,95500.00,92900.00,501250.00,0.02
9/7/2018,95000.00,94300.00,95000.00,93600.00,218340.00,0.00
9/10/2018,91500.00,94100.00,95000.00,91500.00,392730.00,-0.04
9/11/2018,92500.00,92000.00,92600.00,90000.00,499990.00,0.01
9/12/2018,92600.00,93600.00,94500.00,92600.00,314160.00,0.00
9/13/2018,92400.00,91700.00,94000.00,91700.00,241210.00,0.00
9/14/2018,91600.00,92400.00,92400.00,91500.00,422950.00,-0.01
9/17/2018,91600.00,91100.00,91600.00,88900.00,490340.00,0.00
9/18/2018,90100.00,91500.00,91500.00,89100.00,280760.00,-0.02
9/19/2018,91200.00,92000.00,93000.00,91000.00,447450.00,0.01
9/20/2018,92500.00,91500.00,92700.00,91500.00,637980.00,0.01
9/21/2018,91000.00,92500.00,94700.00,91000.00,3710000.00,-0.02
9/24/2018,94500.00,93000.00,95000.00,92900.00,558170.00,0.04
9/25/2018,94400.00,95500.00,95900.00,93900.00,289760.00,0.00
9/26/2018,93500.00,93500.00,94200.00,93300.00,659600.00,-0.01
9/27/2018,92500.00,93500.00,94000.00,92000.00,442950.00,-0.01
9/28/2018,92800.00,93400.00,93400.00,91500.00,686950.00,0.00
10/1/2018,93900.00,92800.00,93900.00,91600.00,1290000.00,0.01
10/2/2018,94000.00,93900.00,94100.00,90600.00,2310000.00,0.00
10/3/2018,93200.00,93500.00,93700.00,92500.00,604560.00,-0.01
10/4/2018,93900.00,93300.00,93900.00,92800.00,1440000.00,0.01
10/5/2018,91000.00,93800.00,93800.00,90900.00,1590000.00,-0.03
10/8/2018,89800.00,90400.00,91000.00,87600.00,1960000.00,-0.01
10/9/2018,88000.00,89800.00,90000.00,88000.00,669990.00,-0.02
10/10/2018,84500.00,88000.00,88000.00,84500.00,1320000.00,-0.04
10/11/2018,78600.00,80700.00,81900.00,78600.00,2380000.00,-0.07
10/12/2018,81300.00,75400.00,81300.00,75400.00,1440000.00,0.03
10/15/2018,78500.00,81000.00,81000.00,78000.00,1240000.00,-0.03
10/16/2018,78600.00,78400.00,79200.00,77500.00,851250.00,0.00
10/17/2018,81000.00,80000.00,81800.00,79500.00,993370.00,0.03
10/18/2018,80200.00,81000.00,81300.00,79800.00,644320.00,-0.01
10/19/2018,81000.00,79100.00,81000.00,78500.00,1120000.00,0.01
10/22/2018,79200.00,81000.00,81400.00,79200.00,551610.00,-0.02
10/23/2018,77500.00,79000.00,79000.00,75100.00,1940000.00,-0.02
10/24/2018,75000.00,76100.00,77400.00,74200.00,1770000.00,-0.03
10/25/2018,77500.00,71000.00,77500.00,71000.00,2120000.00,0.03
10/26/2018,76500.00,77000.00,77400.00,76300.00,785650.00,-0.01
10/29/2018,76500.00,75000.00,76600.00,74700.00,728550.00,0.00
10/30/2018,78000.00,75300.00,78700.00,75200.00,819270.00,0.02
10/31/2018,83000.00,79000.00,83000.00,78500.00,1010000.00,0.06
11/1/2018,82000.00,82500.00,83600.00,81200.00,831090.00,-0.01
11/2/2018,84500.00,82700.00,84500.00,82000.00,993240.00,0.03
11/5/2018,85200.00,82700.00,85200.00,82700.00,536740.00,0.01
11/6/2018,84000.00,86200.00,87000.00,84000.00,995460.00,-0.01
11/7/2018,84700.00,84500.00,85400.00,83700.00,892740.00,0.01
11/8/2018,84500.00,85000.00,86000.00,84000.00,145850.00,0.00
11/9/2018,84300.00,84000.00,84500.00,82700.00,577220.00,0.00
11/12/2018,83600.00,83100.00,84200.00,82400.00,241050.00,-0.01
11/13/2018,79000.00,82000.00,82100.00,79000.00,576150.00,-0.06
11/14/2018,79000.00,79100.00,80600.00,77000.00,331450.00,0.00
11/15/2018,79400.00,79800.00,79900.00,78400.00,383880.00,0.01
11/16/2018,79600.00,80900.00,80900.00,79000.00,399900.00,0.00
11/19/2018,81800.00,79600.00,82000.00,79600.00,260240.00,0.03
11/20/2018,81800.00,81200.00,82400.00,81200.00,334090.00,0.00
11/21/2018,81200.00,80000.00,81500.00,80000.00,282090.00,-0.01
11/22/2018,82000.00,81200.00,82500.00,81000.00,551990.00,0.01
11/23/2018,81600.00,82000.00,82300.00,81500.00,450020.00,0.00
11/26/2018,82100.00,81600.00,82300.00,81200.00,349670.00,0.01
11/27/2018,82000.00,82100.00,83000.00,81900.00,420980.00,0.00
11/28/2018,81300.00,81600.00,82000.00,81000.00,323700.00,-0.01
11/29/2018,81000.00,82500.00,82500.00,81000.00,359660.00,0.00
11/30/2018,80000.00,81000.00,81400.00,79500.00,644810.00,-0.01
12/3/2018,82200.00,81500.00,82400.00,81300.00,739700.00,0.03
12/4/2018,84100.00,82500.00,84500.00,82400.00,1140000.00,0.02
12/5/2018,84100.00,83500.00,84100.00,82500.00,642600.00,0.00
12/6/2018,83800.00,84000.00,85300.00,83500.00,629700.00,0.00
12/7/2018,84600.00,84000.00,85400.00,84000.00,811580.00,0.01
12/10/2018,85600.00,84500.00,86000.00,84100.00,485360.00,0.01
12/11/2018,85900.00,85200.00,86100.00,85200.00,646530.00,0.00
12/12/2018,87000.00,85900.00,87000.00,85200.00,377650.00,0.01
12/13/2018,87100.00,88000.00,88200.00,86800.00,630690.00,0.00
12/14/2018,85500.00,87400.00,87400.00,85500.00,367370.00,-0.02
12/17/2018,82000.00,84200.00,85400.00,82000.00,605910.00,-0.04
12/18/2018,81200.00,80300.00,81400.00,80300.00,595370.00,-0.01
12/19/2018,81500.00,81100.00,82300.00,81000.00,325700.00,0.00
12/20/2018,81000.00,81000.00,82000.00,81000.00,337360.00,-0.01
12/21/2018,78600.00,80800.00,81900.00,78600.00,2410000.00,-0.03
12/24/2018,79000.00,80000.00,80900.00,79000.00,379150.00,0.01
12/25/2018,80000.00,78900.00,80400.00,77900.00,562070.00,0.01
12/26/2018,79000.00,80000.00,80200.00,79000.00,577200.00,-0.01
12/27/2018,79000.00,80000.00,80500.00,79000.00,425950.00,0.00
12/28/2018,77500.00,79400.00,80000.00,77500.00,546000.00,-0.02
1/2/2019,78600.00,78900.00,78900.00,78200.00,433670.00,0.01
1/3/2019,78000.00,78900.00,78900.00,77600.00,565640.00,-0.01
1/4/2019,76200.00,77000.00,77500.00,75500.00,463070.00,-0.02
1/7/2019,78200.00,78100.00,78500.00,77200.00,336380.00,0.03
1/8/2019,79000.00,78200.00,79100.00,78100.00,279810.00,0.01
1/9/2019,79000.00,79000.00,79800.00,78900.00,339530.00,0.00
1/10/2019,80200.00,79000.00,81100.00,79000.00,450900.00,0.02
1/11/2019,80700.00,80300.00,81200.00,80000.00,452300.00,0.01
1/14/2019,80500.00,80700.00,81300.00,80300.00,268810.00,0.00
1/15/2019,81900.00,80600.00,82000.00,80400.00,403800.00,0.02
1/16/2019,81400.00,82000.00,82600.00,81400.00,483100.00,-0.01
1/17/2019,80200.00,81300.00,82100.00,80200.00,320060.00,-0.01
1/18/2019,81000.00,80200.00,81400.00,80200.00,359080.00,0.01
1/21/2019,80800.00,81000.00,81300.00,80600.00,266000.00,0.00
1/22/2019,80100.00,80800.00,80900.00,80100.00,115780.00,-0.01
1/23/2019,78000.00,80100.00,80100.00,78000.00,707690.00,-0.03
1/24/2019,78000.00,78700.00,78900.00,77500.00,435690.00,0.00
1/25/2019,78300.00,78000.00,78600.00,77800.00,677540.00,0.00
1/28/2019,79100.00,78300.00,79300.00,78300.00,749070.00,0.01
1/29/2019,79500.00,80000.00,80000.00,79200.00,604480.00,0.01
1/30/2019,79100.00,79100.00,79600.00,79100.00,591400.00,-0.01
1/31/2019,77700.00,79400.00,79600.00,77700.00,721900.00,-0.02
2/1/2019,78400.00,78000.00,78600.00,77500.00,679540.00,0.01
2/11/2019,80200.00,79900.00,82200.00,79800.00,1090000.00,0.02
2/12/2019,82300.00,81500.00,83000.00,80800.00,1030000.00,0.03
2/13/2019,85900.00,82300.00,85900.00,82300.00,1360000.00,0.04
2/14/2019,86000.00,85900.00,86400.00,84000.00,1450000.00,0.00
2/15/2019,84700.00,85800.00,85800.00,84600.00,779850.00,-0.02
2/18/2019,85400.00,85000.00,85500.00,84900.00,659240.00,0.01
2/19/2019,86500.00,85100.00,86600.00,85100.00,1120000.00,0.01
2/20/2019,86000.00,86000.00,86400.00,85800.00,1130000.00,-0.01
2/21/2019,89700.00,86300.00,89900.00,86300.00,2220000.00,0.04
2/22/2019,88400.00,89900.00,91000.00,88400.00,1230000.00,-0.01
2/25/2019,91200.00,92000.00,92000.00,90500.00,1140000.00,0.03
2/26/2019,90000.00,91000.00,91200.00,88400.00,902730.00,-0.01
2/27/2019,89900.00,90100.00,90900.00,89800.00,788910.00,0.00
2/28/2019,88900.00,89900.00,89900.00,88500.00,835220.00,-0.01
3/1/2019,89000.00,89000.00,89200.00,88200.00,683440.00,0.00
3/4/2019,89500.00,89100.00,91400.00,89000.00,1280000.00,0.01
3/5/2019,89400.00,89500.00,90900.00,89300.00,772090.00,0.00
3/6/2019,90000.00,90000.00,90200.00,89300.00,695520.00,0.01
3/7/2019,90000.00,90700.00,91000.00,89800.00,947510.00,0.00
3/8/2019,89800.00,89100.00,90000.00,88500.00,469730.00,0.00
3/11/2019,89600.00,88100.00,89700.00,88100.00,602350.00,0.00
3/12/2019,88500.00,89600.00,90000.00,88100.00,653990.00,-0.01
3/13/2019,89000.00,88500.00,89500.00,88500.00,1010000.00,0.01
3/14/2019,88600.00,89000.00,89300.00,88600.00,201760.00,0.00
3/15/2019,86500.00,88600.00,89000.00,85300.00,1370000.00,-0.02
3/18/2019,86800.00,86500.00,87600.00,84800.00,766250.00,0.00
3/19/2019,87000.00,87300.00,87300.00,86000.00,442460.00,0.00
3/20/2019,85000.00,85200.00,86200.00,84000.00,591560.00,-0.02
3/21/2019,85000.00,85100.00,85400.00,84300.00,665060.00,0.00
3/22/2019,84500.00,84900.00,85300.00,84500.00,759190.00,-0.01
3/25/2019,82200.00,83000.00,83700.00,82100.00,488150.00,-0.03
3/26/2019,83100.00,82200.00,84000.00,82200.00,488320.00,0.01
3/27/2019,85000.00,83100.00,85200.00,83100.00,455910.00,0.02
3/28/2019,85000.00,85000.00,85000.00,84200.00,395730.00,0.00
3/29/2019,84300.00,85000.00,86900.00,84300.00,756010.00,-0.01
4/1/2019,88000.00,85600.00,88000.00,85200.00,515710.00,0.04
4/2/2019,88100.00,88300.00,88600.00,86300.00,393200.00,0.00
4/3/2019,87700.00,88100.00,88100.00,87000.00,303680.00,0.00
4/4/2019,87800.00,87100.00,88100.00,87100.00,336280.00,0.00
4/5/2019,88300.00,87800.00,88800.00,87800.00,231110.00,0.01
4/8/2019,88300.00,88000.00,88500.00,85800.00,582440.00,0.00
4/9/2019,87500.00,88700.00,88700.00,87000.00,280380.00,-0.01
4/10/2019,86700.00,85200.00,87000.00,85200.00,292050.00,-0.01
4/11/2019,87700.00,86700.00,88000.00,86700.00,188220.00,0.01
4/12/2019,87800.00,87800.00,88100.00,87000.00,95630.00,0.00
4/16/2019,87800.00,86000.00,88100.00,85400.00,290800.00,0.00
4/17/2019,88000.00,87800.00,88100.00,87000.00,730310.00,0.00
4/18/2019,86000.00,86100.00,87900.00,86000.00,407720.00,-0.02
4/19/2019,87600.00,86000.00,88000.00,86000.00,57480.00,0.02
4/22/2019,87900.00,87600.00,88000.00,87500.00,292240.00,0.00
4/23/2019,87900.00,87100.00,88000.00,87100.00,338520.00,0.00
4/24/2019,88000.00,86600.00,88100.00,86600.00,573510.00,0.00
4/25/2019,87400.00,88000.00,88000.00,87100.00,271410.00,-0.01
4/26/2019,86900.00,87000.00,87400.00,86400.00,284150.00,-0.01
5/2/2019,88500.00,87000.00,88500.00,86500.00,678660.00,0.02
5/3/2019,88600.00,88700.00,90400.00,87300.00,868120.00,0.00
5/6/2019,87000.00,88400.00,88400.00,86500.00,90180.00,-0.02
5/7/2019,87900.00,87000.00,88700.00,87000.00,337420.00,0.01
5/8/2019,87800.00,87000.00,88500.00,87000.00,509850.00,0.00
5/9/2019,87700.00,87800.00,88200.00,87500.00,221500.00,0.00
5/10/2019,87500.00,87100.00,88300.00,87100.00,189070.00,0.00
5/13/2019,86700.00,87500.00,87900.00,86700.00,291940.00,-0.01
5/14/2019,86500.00,84100.00,87800.00,84100.00,327800.00,0.00
5/15/2019,87800.00,86500.00,88500.00,86500.00,202520.00,0.02
5/16/2019,87000.00,87800.00,88300.00,87000.00,359320.00,-0.01
5/17/2019,86500.00,86200.00,87800.00,86200.00,419260.00,-0.01
5/20/2019,88000.00,86600.00,88200.00,86500.00,396980.00,0.02
5/21/2019,91300.00,88000.00,91600.00,88000.00,976350.00,0.04
5/22/2019,90000.00,91300.00,91600.00,89800.00,436560.00,-0.01
5/23/2019,90000.00,89800.00,90800.00,89000.00,254800.00,0.00
5/24/2019,87200.00,90000.00,90500.00,87200.00,687440.00,-0.03
5/27/2019,88400.00,87100.00,88800.00,87100.00,353840.00,0.01
5/28/2019,87000.00,88000.00,88500.00,86500.00,642340.00,-0.02
5/29/2019,87300.00,86600.00,87700.00,86500.00,313820.00,0.00
5/30/2019,85500.00,87300.00,87800.00,85500.00,309190.00,-0.02
5/31/2019,85800.00,85600.00,86800.00,85600.00,463440.00,0.00
6/3/2019,85000.00,85800.00,86400.00,85000.00,381730.00,-0.01
6/4/2019,85000.00,85000.00,85600.00,83500.00,326580.00,0.00
6/5/2019,85000.00,85900.00,85900.00,85000.00,214360.00,0.00
6/6/2019,85200.00,84600.00,85500.00,84600.00,254610.00,0.00
6/7/2019,86000.00,85500.00,86900.00,85000.00,293020.00,0.01
6/10/2019,86700.00,87000.00,87000.00,85600.00,435320.00,0.01
6/11/2019,86000.00,86700.00,86800.00,86000.00,226860.00,-0.01
6/12/2019,85000.00,86500.00,86500.00,85000.00,209690.00,-0.01
6/13/2019,84500.00,85000.00,86200.00,84300.00,111480.00,-0.01
6/14/2019,84200.00,85000.00,85000.00,83600.00,248270.00,0.00
6/17/2019,83500.00,83300.00,84800.00,83000.00,334140.00,-0.01
6/18/2019,82000.00,83400.00,83700.00,81600.00,471770.00,-0.02
6/19/2019,82800.00,82000.00,83400.00,82000.00,267320.00,0.01
6/20/2019,82500.00,82500.00,84500.00,82300.00,313420.00,0.00
6/21/2019,84000.00,82500.00,84000.00,82400.00,739810.00,0.02
6/24/2019,84100.00,84000.00,85500.00,78200.00,292000.00,0.00
6/25/2019,84000.00,84000.00,84700.00,84000.00,246500.00,0.00
6/26/2019,85500.00,83800.00,85500.00,83800.00,273640.00,0.02
6/27/2019,82000.00,84700.00,85600.00,82000.00,598870.00,-0.04
6/28/2019,83000.00,83000.00,83000.00,81500.00,513210.00,0.01
7/1/2019,85600.00,84000.00,85600.00,83900.00,329720.00,0.03
7/2/2019,84600.00,85600.00,85600.00,84600.00,143850.00,-0.01
7/3/2019,84500.00,84600.00,84900.00,83200.00,391950.00,0.00
7/4/2019,85200.00,84500.00,85200.00,84300.00,305720.00,0.01
7/5/2019,85000.00,84900.00,85200.00,84200.00,96600.00,0.00
7/8/2019,84500.00,84100.00,84700.00,83500.00,395430.00,-0.01
7/9/2019,84200.00,84000.00,84500.00,83900.00,195010.00,0.00
7/10/2019,84200.00,84200.00,84600.00,83800.00,271130.00,0.00
7/11/2019,82500.00,84200.00,84500.00,82500.00,585230.00,-0.02
7/12/2019,81500.00,82500.00,83800.00,81500.00,447220.00,-0.01
7/15/2019,79900.00,81500.00,81500.00,79400.00,679300.00,-0.02
7/16/2019,80400.00,80000.00,80900.00,80000.00,275440.00,0.01
7/17/2019,79800.00,80700.00,80700.00,79500.00,543700.00,-0.01
7/18/2019,75800.00,78900.00,80000.00,75000.00,1680000.00,-0.05
7/19/2019,77700.00,76000.00,77800.00,75800.00,512090.00,0.03
7/22/2019,79200.00,77700.00,79900.00,77700.00,473610.00,0.02
