Date,Price,Open,High,Low,Vol.,Change %
9/4/2018,19762.50,20694.70,20694.70,19576.10,1740000.00,-0.05
9/5/2018,19995.50,19576.10,19995.50,19529.40,1610000.00,0.01
9/6/2018,20228.60,19902.30,20228.60,19576.10,1220000.00,0.01
9/7/2018,20787.90,20135.40,20787.90,19995.50,2190000.00,0.03
9/10/2018,20787.90,20787.90,20881.10,20601.50,1700000.00,0.00
9/11/2018,22093.00,20694.70,22093.00,20601.50,2910000.00,0.06
9/12/2018,21953.20,22326.00,22372.60,21859.90,2150000.00,-0.01
9/13/2018,21906.50,22046.40,22279.40,21207.40,2250000.00,0.00
9/14/2018,21347.20,21626.90,22186.20,20974.30,4420000.00,-0.03
9/17/2018,20601.50,21254.00,21254.00,20601.50,2180000.00,-0.03
9/18/2018,21347.20,20461.60,21626.90,20461.60,2140000.00,0.04
9/19/2018,21254.00,21533.70,21766.70,21067.60,1990000.00,0.00
9/20/2018,21440.40,21347.20,21626.90,21021.00,2800000.00,0.01
9/21/2018,21720.10,21720.10,21999.80,21254.00,2580000.00,0.01
9/24/2018,21533.70,21813.30,21906.50,21347.20,1630000.00,-0.01
9/25/2018,21533.70,21440.40,21720.10,21300.60,1990000.00,0.00
9/26/2018,21300.60,21440.40,21859.90,21254.00,2500000.00,-0.01
9/27/2018,21580.30,21347.20,21813.30,21300.60,2950000.00,0.01
9/28/2018,21347.20,21720.10,21813.30,21347.20,1980000.00,-0.01
10/1/2018,21021.00,21347.20,21487.10,20974.30,1850000.00,-0.02
10/2/2018,20881.10,20974.30,21626.90,20694.70,2300000.00,-0.01
10/3/2018,21067.60,20881.10,21254.00,20881.10,999940.00,0.01
10/4/2018,21580.30,21347.20,21813.30,21067.60,1500000.00,0.02
10/5/2018,20974.30,21347.20,21673.50,20974.30,1500000.00,-0.03
10/8/2018,21160.80,20881.10,21393.80,20881.10,1240000.00,0.01
10/9/2018,21254.00,21254.00,21393.80,21067.60,837770.00,0.00
10/10/2018,21067.60,21347.20,21347.20,20974.30,837300.00,-0.01
10/11/2018,19622.70,19669.30,20135.40,19622.70,3790000.00,-0.07
10/12/2018,19436.20,18643.90,19809.10,18457.40,2670000.00,-0.01
10/15/2018,18550.60,19576.10,19576.10,18550.60,1690000.00,-0.05
10/16/2018,18550.60,18550.60,18737.10,18224.40,1250000.00,0.00
10/17/2018,19249.80,19016.70,19249.80,18923.50,1290000.00,0.04
10/18/2018,18783.70,19063.40,19203.20,18737.10,665130.00,-0.02
10/19/2018,18504.00,18364.20,18690.50,18037.90,1010000.00,-0.01
10/22/2018,17245.60,18224.40,18457.40,17245.60,2960000.00,-0.07
10/23/2018,16313.40,17152.40,17152.40,16080.30,2820000.00,-0.05
10/24/2018,16313.40,16313.40,16732.90,16220.20,1210000.00,0.00
10/25/2018,16220.20,15381.20,16313.40,15381.20,1530000.00,-0.01
10/26/2018,15940.50,16593.00,16593.00,15940.50,710410.00,-0.02
10/29/2018,15940.50,15940.50,16453.20,15800.70,1020000.00,0.00
10/30/2018,15940.50,15800.70,16173.60,15660.80,876840.00,0.00
10/31/2018,17012.50,16313.40,17012.50,16220.20,1670000.00,0.07
11/1/2018,16406.60,17105.70,17245.60,16360.00,1620000.00,-0.04
11/2/2018,16965.90,16779.50,17199.00,16593.00,1040000.00,0.03
11/5/2018,16965.90,16965.90,16965.90,16593.00,837680.00,0.00
11/6/2018,16779.50,17245.60,17385.40,16779.50,1390000.00,-0.01
11/7/2018,16779.50,16779.50,16965.90,16593.00,1100000.00,0.00
11/8/2018,16872.70,17245.60,17292.20,16872.70,706440.00,0.01
11/9/2018,16686.30,16779.50,16965.90,16639.60,921510.00,-0.01
11/12/2018,16965.90,16499.80,16965.90,16360.00,647810.00,0.02
11/13/2018,16965.90,16406.60,16965.90,16406.60,825300.00,0.00
11/14/2018,16919.30,16919.30,17105.70,16779.50,1360000.00,0.00
11/15/2018,17199.00,16965.90,17432.00,16965.90,1400000.00,0.02
11/16/2018,17618.50,17525.20,17711.70,17385.40,732390.00,0.02
11/19/2018,17618.50,17618.50,17711.70,17432.00,557670.00,0.00
11/20/2018,17711.70,17432.00,17851.50,17338.80,792020.00,0.01
11/21/2018,17618.50,17432.00,17711.70,17432.00,983090.00,-0.01
11/22/2018,17385.40,17618.50,17898.10,17245.60,1270000.00,-0.01
11/23/2018,17338.80,17338.80,17432.00,17059.10,732790.00,0.00
11/26/2018,17478.60,17338.80,17478.60,17152.40,406730.00,0.01
11/27/2018,17525.20,17618.50,17804.90,17338.80,799530.00,0.00
11/28/2018,17711.70,17525.20,17851.50,17525.20,1050000.00,0.01
11/29/2018,17618.50,17898.10,18131.20,17618.50,1160000.00,-0.01
11/30/2018,17711.70,17804.90,17898.10,17525.20,552410.00,0.01
12/3/2018,18550.60,18084.50,18597.30,17991.30,1430000.00,0.05
12/4/2018,18457.40,18597.30,18690.50,18271.00,1650000.00,-0.01
12/5/2018,18410.80,18131.20,18457.40,18131.20,1350000.00,0.00
12/6/2018,18271.00,18364.20,18550.60,18131.20,1530000.00,-0.01
12/7/2018,18457.40,18271.00,18550.60,18271.00,1260000.00,0.01
12/10/2018,18177.80,18271.00,18364.20,18177.80,374220.00,-0.02
12/11/2018,18084.50,18224.40,18364.20,17898.10,437030.00,-0.01
12/12/2018,18364.20,18084.50,18364.20,18084.50,324790.00,0.02
12/13/2018,18364.20,18504.00,18597.30,18364.20,456690.00,0.00
12/14/2018,17944.70,18177.80,18364.20,17944.70,322260.00,-0.02
12/17/2018,16779.50,17898.10,17898.10,16779.50,1060000.00,-0.06
12/18/2018,16453.20,16313.40,16732.90,16266.80,982350.00,-0.02
12/19/2018,16499.80,16639.60,16686.30,16360.00,223520.00,0.00
12/20/2018,16686.30,16313.40,16686.30,16313.40,226530.00,0.01
12/21/2018,16686.30,16499.80,16686.30,16313.40,153190.00,0.00
12/24/2018,16266.80,16686.30,16779.50,16220.20,202530.00,-0.03
12/25/2018,15614.20,15707.50,15847.30,15194.70,973370.00,-0.04
12/26/2018,15194.70,15614.20,15847.30,15194.70,356840.00,-0.03
12/27/2018,15241.40,15754.10,15754.10,15241.40,577380.00,0.00
12/28/2018,15288.00,15241.40,15474.40,14915.10,938550.00,0.00
1/2/2019,15381.20,15194.70,15521.00,15148.10,363610.00,0.01
1/3/2019,15148.10,15334.60,15381.20,15054.90,586900.00,-0.02
1/4/2019,15194.70,15008.30,15288.00,14821.90,695280.00,0.00
1/7/2019,15521.00,15474.40,15660.80,15427.80,649320.00,0.02
1/8/2019,15660.80,15614.20,15754.10,15521.00,308990.00,0.01
1/9/2019,15288.00,15660.80,15707.50,15241.40,767570.00,-0.02
1/10/2019,14961.70,15241.40,15288.00,14961.70,943560.00,-0.02
1/11/2019,15288.00,14961.70,15427.80,14961.70,225490.00,0.02
1/14/2019,14915.10,15381.20,15474.40,14775.30,535420.00,-0.02
1/15/2019,14868.50,14915.10,15008.30,14775.30,613510.00,0.00
1/16/2019,14682.00,14915.10,15101.50,14682.00,546030.00,-0.01
1/17/2019,14542.20,14682.00,14821.90,14542.20,288750.00,-0.01
1/18/2019,14542.20,14728.70,14728.70,14542.20,275560.00,0.00
1/21/2019,15054.90,14355.80,15194.70,14029.50,1770000.00,0.04
1/22/2019,15054.90,15054.90,15288.00,14775.30,643460.00,0.00
1/23/2019,15008.30,14728.70,15101.50,14728.70,467700.00,0.00
1/24/2019,14961.70,14961.70,15101.50,14868.50,513450.00,0.00
1/25/2019,15101.50,14961.70,15241.40,14821.90,763250.00,0.01
1/28/2019,15008.30,15101.50,15288.00,15008.30,323810.00,-0.01
1/29/2019,15101.50,15008.30,15101.50,14821.90,337170.00,0.01
1/30/2019,15008.30,15148.10,15194.70,15008.30,336200.00,-0.01
1/31/2019,15008.30,15008.30,15148.10,14961.70,465140.00,0.00
2/1/2019,14915.10,14961.70,15008.30,14915.10,298420.00,-0.01
2/11/2019,15660.80,15148.10,15660.80,14915.10,832890.00,0.05
2/12/2019,16033.70,15847.30,16266.80,15614.20,1550000.00,0.02
2/13/2019,16080.30,16033.70,16220.20,15847.30,920690.00,0.00
2/14/2019,16080.30,15940.50,16266.80,15800.70,802750.00,0.00
2/15/2019,15893.90,16080.30,16080.30,15893.90,589350.00,-0.01
2/18/2019,16033.70,16126.90,16126.90,15940.50,634440.00,0.01
2/19/2019,16033.70,16080.30,16499.80,15940.50,1930000.00,0.00
2/20/2019,16173.60,16033.70,16360.00,16033.70,592450.00,0.01
2/21/2019,16220.20,16173.60,16313.40,16033.70,678360.00,0.00
2/22/2019,16220.20,16033.70,16406.60,15987.10,998160.00,0.00
2/25/2019,16686.30,16406.60,16965.90,16406.60,1720000.00,0.03
2/26/2019,16639.60,16779.50,17012.50,16499.80,1640000.00,0.00
2/27/2019,16406.60,16826.10,16826.10,16313.40,657250.00,-0.01
2/28/2019,16266.80,16406.60,16499.80,15847.30,1330000.00,-0.01
3/1/2019,16313.40,16266.80,16313.40,16033.70,681680.00,0.00
3/4/2019,16593.00,16313.40,16826.10,16313.40,907220.00,0.02
3/5/2019,16406.60,16593.00,16779.50,16406.60,1190000.00,-0.01
3/6/2019,16499.80,16406.60,16593.00,16360.00,794130.00,0.01
3/7/2019,16919.30,16499.80,17012.50,16499.80,2370000.00,0.03
3/8/2019,16546.40,16686.30,16779.50,16360.00,812850.00,-0.02
3/11/2019,16546.40,16546.40,16593.00,16313.40,415960.00,0.00
3/12/2019,16499.80,16779.50,16779.50,16173.60,1670000.00,0.00
3/13/2019,17152.40,16593.00,17199.00,16593.00,2580000.00,0.04
3/14/2019,17012.50,17245.60,17245.60,17012.50,656680.00,-0.01
3/15/2019,16732.90,17012.50,17012.50,16686.30,810620.00,-0.02
3/18/2019,16826.10,16872.70,16872.70,16639.60,756030.00,0.01
3/19/2019,16126.90,16965.90,16965.90,16126.90,1660000.00,-0.04
3/20/2019,16173.60,16080.30,16173.60,15800.70,1590000.00,0.00
3/21/2019,15381.20,16033.70,16220.20,15381.20,963830.00,-0.05
3/22/2019,15567.60,15381.20,15707.50,15381.20,833020.00,0.01
3/25/2019,15427.80,15008.30,15427.80,14961.70,1530000.00,-0.01
3/26/2019,15567.60,15474.40,15660.80,15288.00,627350.00,0.01
3/27/2019,15707.50,15660.80,15754.10,15288.00,429020.00,0.01
3/28/2019,15754.10,15567.60,15754.10,15474.40,399410.00,0.00
3/29/2019,15660.80,15660.80,15800.70,15614.20,719420.00,-0.01
4/1/2019,15614.20,15754.10,15800.70,15614.20,391250.00,0.00
4/2/2019,15660.80,15847.30,15847.30,15567.60,452140.00,0.00
4/3/2019,15660.80,15567.60,15707.50,15427.80,271200.00,0.00
4/4/2019,15707.50,15614.20,15754.10,15567.60,484680.00,0.00
4/5/2019,15660.80,15754.10,15754.10,15614.20,294380.00,0.00
4/8/2019,15707.50,15707.50,15800.70,15614.20,354310.00,0.00
4/9/2019,15847.30,15847.30,16266.80,15847.30,1530000.00,0.01
4/10/2019,15660.80,15847.30,15940.50,15660.80,357600.00,-0.01
4/11/2019,15660.80,15660.80,15800.70,15567.60,302710.00,0.00
4/12/2019,15614.20,15660.80,15660.80,15334.60,558250.00,0.00
4/16/2019,15194.70,15427.80,15474.40,14915.10,563530.00,-0.03
4/17/2019,15008.30,15194.70,15381.20,15008.30,433710.00,-0.01
4/18/2019,15008.30,15008.30,15008.30,14682.00,736290.00,0.00
4/19/2019,14868.50,15101.50,15101.50,14868.50,276670.00,-0.01
4/22/2019,14449.00,14868.50,14868.50,14402.40,896150.00,-0.03
4/23/2019,14728.70,14355.80,14728.70,14355.80,427760.00,0.02
4/24/2019,14821.90,14728.70,14868.50,14682.00,239950.00,0.01
4/25/2019,14868.50,14915.10,14915.10,14635.40,318070.00,0.00
4/26/2019,14868.50,14868.50,14915.10,14682.00,306440.00,0.00
5/2/2019,14635.40,14682.00,14868.50,14449.00,445870.00,-0.02
5/3/2019,14588.80,14635.40,14728.70,14542.20,100700.00,0.00
5/6/2019,14588.80,14449.00,14635.40,14262.60,610820.00,0.00
5/7/2019,14728.70,14635.40,14728.70,14402.40,512410.00,0.01
5/8/2019,14775.30,14542.20,14775.30,14542.20,730380.00,0.00
5/9/2019,15148.10,14775.30,15148.10,14728.70,814920.00,0.03
5/10/2019,15334.60,15241.40,15334.60,15101.50,510970.00,0.01
5/13/2019,15381.20,15334.60,15474.40,15194.70,646560.00,0.00
5/14/2019,15334.60,15334.60,15381.20,15194.70,763610.00,0.00
5/15/2019,9491.80,9491.80,9549.30,9405.50,1170000.00,-0.38
5/16/2019,9434.20,9491.80,9520.50,9376.70,311180.00,-0.01
5/17/2019,9606.80,9405.50,9635.60,9376.70,1200000.00,0.02
5/20/2019,9578.00,9606.80,9664.30,9463.00,701010.00,0.00
5/21/2019,9549.30,9693.10,9693.10,9491.80,230740.00,0.00
5/22/2019,9606.80,9578.00,9693.10,9463.00,1120000.00,0.01
5/23/2019,9520.50,9606.80,9606.80,9463.00,283450.00,-0.01
5/24/2019,9405.50,9434.20,9549.30,9405.50,787850.00,-0.01
5/27/2019,9405.50,9405.50,9405.50,9319.20,233310.00,0.00
5/28/2019,9319.20,9376.70,9376.70,9290.40,644580.00,-0.01
5/29/2019,9290.40,9319.20,9319.20,9175.40,346620.00,0.00
5/30/2019,9290.40,9232.90,9290.40,9232.90,179670.00,0.00
5/31/2019,9204.10,9261.70,9290.40,8916.50,585120.00,-0.01
6/3/2019,8916.50,9089.10,9520.50,8916.50,2050000.00,-0.03
6/4/2019,9002.80,9089.10,9089.10,8916.50,271450.00,0.01
6/5/2019,9031.60,9204.10,9204.10,9031.60,80750.00,0.00
6/6/2019,9060.30,9031.60,9089.10,8916.50,293940.00,0.00
6/7/2019,9146.60,9002.80,9175.40,9002.80,217680.00,0.01
6/10/2019,9117.80,9204.10,9261.70,9117.80,120230.00,0.00
6/11/2019,9175.40,9204.10,9204.10,9060.30,283330.00,0.01
6/12/2019,9204.10,9175.40,9204.10,9089.10,214250.00,0.00
6/13/2019,9263.50,9263.50,9322.90,9174.40,343630.00,0.01
6/14/2019,9263.50,9204.10,9322.90,8847.80,628460.00,0.00
6/17/2019,9026.00,9115.10,9293.20,9026.00,942520.00,-0.03
6/18/2019,9174.40,9085.40,9174.40,8877.50,363420.00,0.02
6/19/2019,9144.80,9174.40,9174.40,8966.60,201420.00,0.00
6/20/2019,9233.80,9144.80,9263.50,9115.10,252740.00,0.01
6/21/2019,9263.50,9233.80,9263.50,9144.80,295300.00,0.00
6/24/2019,9233.80,9263.50,9293.20,9144.80,343470.00,0.00
6/25/2019,9204.10,9233.80,9233.80,9144.80,129790.00,0.00
6/26/2019,9174.40,9174.40,9174.40,9055.70,155420.00,0.00
6/27/2019,9115.10,9174.40,9174.40,8966.60,322700.00,-0.01
6/28/2019,9144.80,9115.10,9144.80,8966.60,340540.00,0.00
7/1/2019,9174.40,9263.50,9263.50,9115.10,234190.00,0.00
7/2/2019,9026.00,9174.40,9204.10,9026.00,514520.00,-0.02
7/3/2019,8966.60,9026.00,9026.00,8847.80,698250.00,-0.01
7/4/2019,9055.70,8966.60,9085.40,8877.50,941080.00,0.01
7/5/2019,9085.40,9085.40,9085.40,8907.20,1410000.00,0.00
7/8/2019,9026.00,9026.00,9055.70,8907.20,295570.00,-0.01
7/9/2019,8996.30,8966.60,8996.30,8847.80,454150.00,0.00
7/10/2019,8966.60,8936.90,9026.00,8936.90,518450.00,0.00
7/11/2019,8996.30,8936.90,9026.00,8936.90,632820.00,0.00
7/12/2019,8877.50,9026.00,9055.70,8877.50,651780.00,-0.01
7/15/2019,8877.50,8877.50,8936.90,8818.20,399160.00,0.00
7/16/2019,8966.60,8907.20,8996.30,8877.50,395210.00,0.01
7/17/2019,9115.10,8966.60,9174.40,8966.60,1040000.00,0.02
